temp,prec,wind,demand,j
84.6,53.17,2.17,134,4
84.6,53.17,2.17,156,10
84.6,53.17,2.17,157,2
84.6,53.17,2.17,174,6
84.6,53.17,2.17,185,1
84.6,53.17,2.17,196,5
84.6,53.17,2.17,220,8
84.6,53.17,2.17,230,9
84.7,49.53,4.34,108,7
84.7,49.53,4.34,119,3
84.7,49.53,4.34,131,4
84.7,49.53,4.34,143,2
84.7,49.53,4.34,145,10
84.7,49.53,4.34,169,1
84.7,49.53,4.34,170,6
84.7,49.53,4.34,179,5
84.7,49.53,4.34,200,8
84.7,49.53,4.34,214,9
84.8,44.17,0.95,133,7
84.8,44.17,0.95,149,3
84.8,44.17,0.95,155,4
84.8,44.17,0.95,170,10
84.8,44.17,0.95,175,2
84.8,44.17,0.95,196,6
84.8,44.17,0.95,211,1
84.8,44.17,0.95,213,5
84.8,44.17,0.95,243,8
84.8,44.17,0.95,255,9
84.8,59.53,1.81,118,7
84.8,59.53,1.81,129,4
84.8,59.53,1.81,134,3
84.8,59.53,1.81,144,10
84.8,59.53,1.81,147,2
84.8,59.53,1.81,174,6
84.8,59.53,1.81,178,1
84.8,59.53,1.81,183,5
84.8,59.53,1.81,207,8
84.8,59.53,1.81,220,9
84.9,48.13,4.27,116,7
84.9,48.13,4.27,124,3
84.9,48.13,4.27,132,4
84.9,48.13,4.27,142,2
84.9,48.13,4.27,142,10
84.9,48.13,4.27,164,6
84.9,48.13,4.27,176,1
84.9,48.13,4.27,176,5
84.9,48.13,4.27,205,8
84.9,48.13,4.27,216,9
85,19.59,2.53,145,7
85,19.59,2.53,158,3
85,19.59,2.53,164,4
85,19.59,2.53,183,2
85,19.59,2.53,184,10
85,19.59,2.53,220,6
85,19.59,2.53,223,1
85,19.59,2.53,230,5
85,19.59,2.53,261,8
85,19.59,2.53,275,9
85,47.26,0.36,137,7
85,47.26,0.36,149,3
85,47.26,0.36,159,4
85,47.26,0.36,165,10
85,47.26,0.36,174,2
85,47.26,0.36,197,6
85,47.26,0.36,203,1
85,47.26,0.36,215,5
85,47.26,0.36,242,8
85,47.26,0.36,258,9
85.2,17.75,1.29,152,7
85.2,17.75,1.29,173,4
85.2,17.75,1.29,176,3
85.2,17.75,1.29,196,2
85.2,17.75,1.29,197,10
85.2,17.75,1.29,236,6
85.2,17.75,1.29,239,1
85.2,17.75,1.29,243,5
85.2,17.75,1.29,282,8
85.2,17.75,1.29,295,9
85.2,45.05,0.58,137,7
85.2,45.05,0.58,148,3
85.2,45.05,0.58,157,4
85.2,45.05,0.58,168,10
85.2,45.05,0.58,171,2
85.2,45.05,0.58,198,6
85.2,45.05,0.58,207,1
85.2,45.05,0.58,216,5
85.2,45.05,0.58,240,8
85.2,45.05,0.58,264,9
85.4,26.37,0.9,148,7
85.4,26.37,0.9,167,3
85.4,26.37,0.9,175,4
85.4,26.37,0.9,194,10
85.4,26.37,0.9,195,2
85.4,26.37,0.9,226,6
85.4,26.37,0.9,235,1
85.4,26.37,0.9,236,5
85.4,26.37,0.9,266,8
85.4,26.37,0.9,293,9
85.5,17.03,3.11,140,7
85.5,17.03,3.11,157,3
85.5,17.03,3.11,166,4
85.5,17.03,3.11,182,2
85.5,17.03,3.11,185,10
85.5,17.03,3.11,216,1
85.5,17.03,3.11,217,6
85.5,17.03,3.11,233,5
85.5,17.03,3.11,261,8
85.5,17.03,3.11,273,9
85.5,27.98,3.72,128,7
85.5,27.98,3.72,142,3
85.5,27.98,3.72,151,4
85.5,27.98,3.72,165,10
85.5,27.98,3.72,171,2
85.5,27.98,3.72,199,1
85.5,27.98,3.72,201,6
85.5,27.98,3.72,208,5
85.5,27.98,3.72,237,8
85.5,27.98,3.72,253,9
85.6,36.21,4.09,127,7
85.6,36.21,4.09,141,3
85.6,36.21,4.09,143,4
85.6,36.21,4.09,158,10
85.6,36.21,4.09,161,2
85.6,36.21,4.09,181,6
85.6,36.21,4.09,191,1
85.6,36.21,4.09,200,5
85.6,36.21,4.09,221,8
85.6,36.21,4.09,231,9
85.8,14.24,1.62,157,7
85.8,14.24,1.62,171,3
85.8,14.24,1.62,176,4
85.8,14.24,1.62,200,10
85.8,14.24,1.62,201,2
85.8,14.24,1.62,228,6
85.8,14.24,1.62,238,1
85.8,14.24,1.62,247,5
85.8,14.24,1.62,284,8
85.8,14.24,1.62,303,9
85.8,55.87,2.84,115,7
85.8,55.87,2.84,127,4
85.8,55.87,2.84,130,3
85.8,55.87,2.84,140,10
85.8,55.87,2.84,144,2
85.8,55.87,2.84,172,6
85.8,55.87,2.84,179,5
85.8,55.87,2.84,180,1
85.8,55.87,2.84,211,8
85.8,55.87,2.84,225,9
85.9,38.02,0.36,148,7
85.9,38.02,0.36,158,3
85.9,38.02,0.36,169,4
85.9,38.02,0.36,181,10
85.9,38.02,0.36,187,2
85.9,38.02,0.36,210,6
85.9,38.02,0.36,218,1
85.9,38.02,0.36,232,5
85.9,38.02,0.36,256,8
85.9,38.02,0.36,277,9
86,7.23,0.95,165,7
86,7.23,0.95,187,3
86,7.23,0.95,194,4
86,7.23,0.95,215,10
86,7.23,0.95,218,2
86,7.23,0.95,246,6
86,7.23,0.95,256,1
86,7.23,0.95,269,5
86,7.23,0.95,306,8
86,7.23,0.95,317,9
86,22.38,1.49,152,7
86,22.38,1.49,167,3
86,22.38,1.49,168,4
86,22.38,1.49,193,2
86,22.38,1.49,195,10
86,22.38,1.49,226,6
86,22.38,1.49,230,1
86,22.38,1.49,235,5
86,22.38,1.49,268,8
86,22.38,1.49,286,9
86,28.62,0.24,159,7
86,28.62,0.24,167,3
86,28.62,0.24,179,4
86,28.62,0.24,194,10
86,28.62,0.24,200,2
86,28.62,0.24,228,6
86,28.62,0.24,235,1
86,28.62,0.24,245,5
86,28.62,0.24,280,8
86,28.62,0.24,297,9
86,34.81,4.29,122,7
86,34.81,4.29,140,3
86,34.81,4.29,142,4
86,34.81,4.29,157,10
86,34.81,4.29,162,2
86,34.81,4.29,188,6
86,34.81,4.29,194,1
86,34.81,4.29,198,5
86,34.81,4.29,224,8
86,34.81,4.29,242,9
86.2,12.5,2.9,146,7
86.2,12.5,2.9,165,3
86.2,12.5,2.9,172,4
86.2,12.5,2.9,184,10
86.2,12.5,2.9,188,2
86.2,12.5,2.9,220,6
86.2,12.5,2.9,228,1
86.2,12.5,2.9,243,5
86.2,12.5,2.9,273,8
86.2,12.5,2.9,288,9
86.4,21.7,3.2,143,7
86.4,21.7,3.2,152,3
86.4,21.7,3.2,164,4
86.4,21.7,3.2,178,2
86.4,21.7,3.2,179,10
86.4,21.7,3.2,209,6
86.4,21.7,3.2,217,1
86.4,21.7,3.2,228,5
86.4,21.7,3.2,250,8
86.4,21.7,3.2,271,9
86.4,31.2,0.08,150,7
86.4,31.2,0.08,168,3
86.4,31.2,0.08,171,4
86.4,31.2,0.08,188,10
86.4,31.2,0.08,195,2
86.4,31.2,0.08,226,6
86.4,31.2,0.08,236,1
86.4,31.2,0.08,243,5
86.4,31.2,0.08,269,8
86.4,31.2,0.08,290,9
86.5,9.22,2.41,158,7
86.5,9.22,2.41,174,3
86.5,9.22,2.41,183,4
86.5,9.22,2.41,198,2
86.5,9.22,2.41,201,10
86.5,9.22,2.41,227,6
86.5,9.22,2.41,242,1
86.5,9.22,2.41,249,5
86.5,9.22,2.41,278,8
86.5,9.22,2.41,303,9
86.7,13.15,3.81,141,7
86.7,13.15,3.81,159,3
86.7,13.15,3.81,159,4
86.7,13.15,3.81,180,10
86.7,13.15,3.81,188,2
86.7,13.15,3.81,209,6
86.7,13.15,3.81,221,1
86.7,13.15,3.81,230,5
86.7,13.15,3.81,262,8
86.7,13.15,3.81,274,9
86.7,32.51,3.27,131,7
86.7,32.51,3.27,141,3
86.7,32.51,3.27,147,4
86.7,32.51,3.27,167,10
86.7,32.51,3.27,175,2
86.7,32.51,3.27,191,6
86.7,32.51,3.27,200,1
86.7,32.51,3.27,209,5
86.7,32.51,3.27,239,8
86.7,32.51,3.27,249,9
86.8,23.92,1.3,152,7
86.8,23.92,1.3,166,3
86.8,23.92,1.3,174,4
86.8,23.92,1.3,188,10
86.8,23.92,1.3,199,2
86.8,23.92,1.3,222,6
86.8,23.92,1.3,227,1
86.8,23.92,1.3,241,5
86.8,23.92,1.3,273,8
86.8,23.92,1.3,289,9
86.8,44.45,0.97,136,7
86.8,44.45,0.97,149,3
86.8,44.45,0.97,159,4
86.8,44.45,0.97,169,2
86.8,44.45,0.97,169,10
86.8,44.45,0.97,205,6
86.8,44.45,0.97,212,5
86.8,44.45,0.97,213,1
86.8,44.45,0.97,249,8
86.8,44.45,0.97,256,9
86.8,51.78,3.56,115,7
86.8,51.78,3.56,124,3
86.8,51.78,3.56,126,4
86.8,51.78,3.56,141,10
86.8,51.78,3.56,152,2
86.8,51.78,3.56,167,6
86.8,51.78,3.56,179,1
86.8,51.78,3.56,183,5
86.8,51.78,3.56,212,8
86.8,51.78,3.56,218,9
87.1,27.07,2.6,145,7
87.1,27.07,2.6,155,3
87.1,27.07,2.6,162,4
87.1,27.07,2.6,172,10
87.1,27.07,2.6,183,2
87.1,27.07,2.6,205,6
87.1,27.07,2.6,220,1
87.1,27.07,2.6,222,5
87.1,27.07,2.6,249,8
87.1,27.07,2.6,265,9
87.2,13.77,1.19,165,7
87.2,13.77,1.19,181,3
87.2,13.77,1.19,181,4
87.2,13.77,1.19,200,10
87.2,13.77,1.19,202,2
87.2,13.77,1.19,234,6
87.2,13.77,1.19,251,1
87.2,13.77,1.19,255,5
87.2,13.77,1.19,285,8
87.2,13.77,1.19,310,9
87.6,43.61,1.57,137,7
87.6,43.61,1.57,149,3
87.6,43.61,1.57,152,4
87.6,43.61,1.57,166,10
87.6,43.61,1.57,168,2
87.6,43.61,1.57,201,1
87.6,43.61,1.57,203,6
87.6,43.61,1.57,208,5
87.6,43.61,1.57,240,8
87.6,43.61,1.57,257,9
87.8,27.1,2.49,138,7
87.8,27.1,2.49,153,3
87.8,27.1,2.49,167,4
87.8,27.1,2.49,181,10
87.8,27.1,2.49,186,2
87.8,27.1,2.49,213,1
87.8,27.1,2.49,213,6
87.8,27.1,2.49,223,5
87.8,27.1,2.49,250,8
87.8,27.1,2.49,270,9
87.9,6.85,2.39,158,7
87.9,6.85,2.39,174,3
87.9,6.85,2.39,185,4
87.9,6.85,2.39,195,10
87.9,6.85,2.39,204,2
87.9,6.85,2.39,238,6
87.9,6.85,2.39,239,1
87.9,6.85,2.39,255,5
87.9,6.85,2.39,285,8
87.9,6.85,2.39,302,9
87.9,32.8,3.89,132,7
87.9,32.8,3.89,142,3
87.9,32.8,3.89,147,4
87.9,32.8,3.89,165,2
87.9,32.8,3.89,167,10
87.9,32.8,3.89,188,6
87.9,32.8,3.89,202,1
87.9,32.8,3.89,204,5
87.9,32.8,3.89,228,8
87.9,32.8,3.89,247,9
87.9,38.91,1.4,142,7
87.9,38.91,1.4,151,3
87.9,38.91,1.4,161,4
87.9,38.91,1.4,176,10
87.9,38.91,1.4,181,2
87.9,38.91,1.4,205,6
87.9,38.91,1.4,209,1
87.9,38.91,1.4,221,5
87.9,38.91,1.4,251,8
87.9,38.91,1.4,270,9
88.1,47.95,3.24,116,7
88.1,47.95,3.24,129,3
88.1,47.95,3.24,138,4
88.1,47.95,3.24,153,10
88.1,47.95,3.24,155,2
88.1,47.95,3.24,184,6
88.1,47.95,3.24,190,1
88.1,47.95,3.24,196,5
88.1,47.95,3.24,212,8
88.1,47.95,3.24,235,9
88.3,16.07,2.64,154,7
88.3,16.07,2.64,162,3
88.3,16.07,2.64,167,4
88.3,16.07,2.64,191,2
88.3,16.07,2.64,191,10
88.3,16.07,2.64,224,6
88.3,16.07,2.64,234,1
88.3,16.07,2.64,244,5
88.3,16.07,2.64,270,8
88.3,16.07,2.64,292,9
88.3,37.12,4.5,124,7
88.3,37.12,4.5,139,3
88.3,37.12,4.5,139,4
88.3,37.12,4.5,153,2
88.3,37.12,4.5,158,10
88.3,37.12,4.5,180,6
88.3,37.12,4.5,187,1
88.3,37.12,4.5,195,5
88.3,37.12,4.5,220,8
88.3,37.12,4.5,239,9
88.4,56.92,1.39,121,7
88.4,56.92,1.39,137,3
88.4,56.92,1.39,145,4
88.4,56.92,1.39,154,2
88.4,56.92,1.39,154,10
88.4,56.92,1.39,183,6
88.4,56.92,1.39,191,1
88.4,56.92,1.39,193,5
88.4,56.92,1.39,227,8
88.4,56.92,1.39,241,9
88.6,43.59,4.52,116,7
88.6,43.59,4.52,130,3
88.6,43.59,4.52,132,4
88.6,43.59,4.52,144,10
88.6,43.59,4.52,153,2
88.6,43.59,4.52,170,6
88.6,43.59,4.52,177,1
88.6,43.59,4.52,189,5
88.6,43.59,4.52,211,8
88.6,43.59,4.52,226,9
88.8,5.13,3.04,160,7
88.8,5.13,3.04,174,4
88.8,5.13,3.04,176,3
88.8,5.13,3.04,200,10
88.8,5.13,3.04,206,2
88.8,5.13,3.04,238,6
88.8,5.13,3.04,243,1
88.8,5.13,3.04,246,5
88.8,5.13,3.04,282,8
88.8,5.13,3.04,303,9
88.8,28.17,3.89,128,7
88.8,28.17,3.89,146,4
88.8,28.17,3.89,149,3
88.8,28.17,3.89,162,10
88.8,28.17,3.89,167,2
88.8,28.17,3.89,199,6
88.8,28.17,3.89,201,1
88.8,28.17,3.89,211,5
88.8,28.17,3.89,237,8
88.8,28.17,3.89,255,9
88.9,5.84,3.11,161,7
88.9,5.84,3.11,173,3
88.9,5.84,3.11,178,4
88.9,5.84,3.11,193,10
88.9,5.84,3.11,196,2
88.9,5.84,3.11,232,6
88.9,5.84,3.11,241,1
88.9,5.84,3.11,253,5
88.9,5.84,3.11,278,8
88.9,5.84,3.11,297,9
89.1,7.94,2.8,153,7
89.1,7.94,2.8,167,3
89.1,7.94,2.8,175,4
89.1,7.94,2.8,196,10
89.1,7.94,2.8,198,2
89.1,7.94,2.8,235,6
89.1,7.94,2.8,240,1
89.1,7.94,2.8,252,5
89.1,7.94,2.8,284,8
89.1,7.94,2.8,299,9
89.3,13.32,3.19,151,7
89.3,13.32,3.19,166,3
89.3,13.32,3.19,170,4
89.3,13.32,3.19,186,10
89.3,13.32,3.19,188,2
89.3,13.32,3.19,225,6
89.3,13.32,3.19,233,1
89.3,13.32,3.19,234,5
89.3,13.32,3.19,271,8
89.3,13.32,3.19,284,9
89.3,47.39,0.22,144,7
89.3,47.39,0.22,151,3
89.3,47.39,0.22,161,4
89.3,47.39,0.22,179,10
89.3,47.39,0.22,180,2
89.3,47.39,0.22,202,6
89.3,47.39,0.22,211,1
89.3,47.39,0.22,219,5
89.3,47.39,0.22,248,8
89.3,47.39,0.22,264,9
89.5,35.82,3.71,133,7
89.5,35.82,3.71,144,3
89.5,35.82,3.71,149,4
89.5,35.82,3.71,160,10
89.5,35.82,3.71,161,2
89.5,35.82,3.71,193,6
89.5,35.82,3.71,198,1
89.5,35.82,3.71,205,5
89.5,35.82,3.71,236,8
89.5,35.82,3.71,250,9
89.6,15.41,1.78,157,7
89.6,15.41,1.78,169,3
89.6,15.41,1.78,175,4
89.6,15.41,1.78,201,10
89.6,15.41,1.78,203,2
89.6,15.41,1.78,229,6
89.6,15.41,1.78,242,1
89.6,15.41,1.78,254,5
89.6,15.41,1.78,278,8
89.6,15.41,1.78,305,9
89.6,27.79,0.27,153,7
89.6,27.79,0.27,171,3
89.6,27.79,0.27,182,4
89.6,27.79,0.27,195,10
89.6,27.79,0.27,200,2
89.6,27.79,0.27,235,6
89.6,27.79,0.27,236,1
89.6,27.79,0.27,248,5
89.6,27.79,0.27,280,8
89.6,27.79,0.27,297,9
89.6,46.87,2.22,124,7
89.6,46.87,2.22,142,4
89.6,46.87,2.22,144,3
89.6,46.87,2.22,157,10
89.6,46.87,2.22,164,2
89.6,46.87,2.22,188,6
89.6,46.87,2.22,202,1
89.6,46.87,2.22,206,5
89.6,46.87,2.22,234,8
89.6,46.87,2.22,242,9
89.7,30.71,3.14,141,7
89.7,30.71,3.14,150,4
89.7,30.71,3.14,155,3
89.7,30.71,3.14,169,10
89.7,30.71,3.14,175,2
89.7,30.71,3.14,207,6
89.7,30.71,3.14,210,1
89.7,30.71,3.14,221,5
89.7,30.71,3.14,241,8
89.7,30.71,3.14,262,9
89.9,45.68,1.33,131,7
89.9,45.68,1.33,148,3
89.9,45.68,1.33,157,4
89.9,45.68,1.33,170,10
89.9,45.68,1.33,177,2
89.9,45.68,1.33,201,6
89.9,45.68,1.33,211,1
89.9,45.68,1.33,216,5
89.9,45.68,1.33,241,8
89.9,45.68,1.33,260,9
89.9,56.86,4.2,109,7
89.9,56.86,4.2,119,3
89.9,56.86,4.2,128,4
89.9,56.86,4.2,140,10
89.9,56.86,4.2,146,2
89.9,56.86,4.2,159,6
89.9,56.86,4.2,168,1
89.9,56.86,4.2,174,5
89.9,56.86,4.2,202,8
89.9,56.86,4.2,215,9
90.1,23.26,0.75,153,7
90.1,23.26,0.75,169,3
90.1,23.26,0.75,184,4
90.1,23.26,0.75,197,10
90.1,23.26,0.75,201,2
90.1,23.26,0.75,236,6
90.1,23.26,0.75,246,1
90.1,23.26,0.75,256,5
90.1,23.26,0.75,280,8
90.1,23.26,0.75,302,9
90.1,26.69,2.83,141,7
90.1,26.69,2.83,155,3
90.1,26.69,2.83,163,4
90.1,26.69,2.83,183,2
90.1,26.69,2.83,183,10
90.1,26.69,2.83,207,6
90.1,26.69,2.83,215,1
90.1,26.69,2.83,220,5
90.1,26.69,2.83,257,8
90.1,26.69,2.83,274,9
90.1,32.64,0.12,151,7
90.1,32.64,0.12,168,3
90.1,32.64,0.12,172,4
90.1,32.64,0.12,197,10
90.1,32.64,0.12,203,2
90.1,32.64,0.12,225,6
90.1,32.64,0.12,234,1
90.1,32.64,0.12,244,5
90.1,32.64,0.12,279,8
90.1,32.64,0.12,290,9
90.2,16.47,4.75,138,7
90.2,16.47,4.75,149,3
90.2,16.47,4.75,158,4
90.2,16.47,4.75,172,2
90.2,16.47,4.75,177,10
90.2,16.47,4.75,207,6
90.2,16.47,4.75,211,1
90.2,16.47,4.75,219,5
90.2,16.47,4.75,251,8
90.2,16.47,4.75,268,9
90.4,1.39,3.55,156,7
90.4,1.39,3.55,178,3
90.4,1.39,3.55,183,4
90.4,1.39,3.55,199,2
90.4,1.39,3.55,201,10
90.4,1.39,3.55,237,6
90.4,1.39,3.55,245,1
90.4,1.39,3.55,254,5
90.4,1.39,3.55,279,8
90.4,1.39,3.55,296,9
90.4,18.41,2.99,150,7
90.4,18.41,2.99,160,3
90.4,18.41,2.99,173,4
90.4,18.41,2.99,181,10
90.4,18.41,2.99,188,2
90.4,18.41,2.99,216,6
90.4,18.41,2.99,231,1
90.4,18.41,2.99,238,5
90.4,18.41,2.99,260,8
90.4,18.41,2.99,281,9
90.5,14.99,4.86,139,7
90.5,14.99,4.86,148,3
90.5,14.99,4.86,158,4
90.5,14.99,4.86,177,10
90.5,14.99,4.86,178,2
90.5,14.99,4.86,201,6
90.5,14.99,4.86,210,1
90.5,14.99,4.86,217,5
90.5,14.99,4.86,245,8
90.5,14.99,4.86,264,9
90.5,26.68,1.11,158,7
90.5,26.68,1.11,173,3
90.5,26.68,1.11,179,4
90.5,26.68,1.11,196,10
90.5,26.68,1.11,201,2
90.5,26.68,1.11,231,6
90.5,26.68,1.11,236,1
90.5,26.68,1.11,245,5
90.5,26.68,1.11,271,8
90.5,26.68,1.11,295,9
90.8,25.25,3.19,137,7
90.8,25.25,3.19,155,3
90.8,25.25,3.19,166,4
90.8,25.25,3.19,175,10
90.8,25.25,3.19,181,2
90.8,25.25,3.19,207,6
90.8,25.25,3.19,218,1
90.8,25.25,3.19,224,5
90.8,25.25,3.19,249,8
90.8,25.25,3.19,274,9
91,26.32,4.6,131,7
91,26.32,4.6,146,3
91,26.32,4.6,150,4
91,26.32,4.6,160,10
91,26.32,4.6,169,2
91,26.32,4.6,196,6
91,26.32,4.6,206,1
91,26.32,4.6,209,5
91,26.32,4.6,240,8
91,26.32,4.6,249,9
91.1,54.62,2.41,121,7
91.1,54.62,2.41,136,3
91.1,54.62,2.41,143,4
91.1,54.62,2.41,157,10
91.1,54.62,2.41,162,2
91.1,54.62,2.41,182,6
91.1,54.62,2.41,186,1
91.1,54.62,2.41,189,5
91.1,54.62,2.41,217,8
91.1,54.62,2.41,236,9
91.3,25.84,0.07,166,7
91.3,25.84,0.07,179,3
91.3,25.84,0.07,183,4
91.3,25.84,0.07,200,10
91.3,25.84,0.07,205,2
91.3,25.84,0.07,236,6
91.3,25.84,0.07,242,1
91.3,25.84,0.07,253,5
91.3,25.84,0.07,284,8
91.3,25.84,0.07,312,9
91.4,42.72,3.27,123,7
91.4,42.72,3.27,142,3
91.4,42.72,3.27,145,4
91.4,42.72,3.27,157,10
91.4,42.72,3.27,165,2
91.4,42.72,3.27,185,6
91.4,42.72,3.27,193,1
91.4,42.72,3.27,199,5
91.4,42.72,3.27,225,8
91.4,42.72,3.27,238,9
91.4,55.52,0.5,137,7
91.4,55.52,0.5,149,3
91.4,55.52,0.5,154,4
91.4,55.52,0.5,164,2
91.4,55.52,0.5,169,10
91.4,55.52,0.5,200,6
91.4,55.52,0.5,205,1
91.4,55.52,0.5,206,5
91.4,55.52,0.5,233,8
91.4,55.52,0.5,255,9
91.5,51.72,2.09,122,7
91.5,51.72,2.09,138,3
91.5,51.72,2.09,146,4
91.5,51.72,2.09,155,10
91.5,51.72,2.09,164,2
91.5,51.72,2.09,188,6
91.5,51.72,2.09,195,1
91.5,51.72,2.09,197,5
91.5,51.72,2.09,228,8
91.5,51.72,2.09,247,9
91.7,6.39,3.41,156,7
91.7,6.39,3.41,166,3
91.7,6.39,3.41,180,4
91.7,6.39,3.41,195,10
91.7,6.39,3.41,200,2
91.7,6.39,3.41,226,6
91.7,6.39,3.41,236,1
91.7,6.39,3.41,251,5
91.7,6.39,3.41,277,8
91.7,6.39,3.41,298,9
91.8,21.13,1.35,162,7
91.8,21.13,1.35,174,3
91.8,21.13,1.35,180,4
91.8,21.13,1.35,200,10
91.8,21.13,1.35,204,2
91.8,21.13,1.35,231,6
91.8,21.13,1.35,245,1
91.8,21.13,1.35,254,5
91.8,21.13,1.35,281,8
91.8,21.13,1.35,299,9
91.9,32.82,4,127,7
91.9,32.82,4,145,4
91.9,32.82,4,147,3
91.9,32.82,4,163,2
91.9,32.82,4,166,10
91.9,32.82,4,191,6
91.9,32.82,4,203,1
91.9,32.82,4,206,5
91.9,32.82,4,235,8
91.9,32.82,4,253,9
92,32.76,4.76,130,7
92,32.76,4.76,136,3
92,32.76,4.76,140,4
92,32.76,4.76,162,10
92,32.76,4.76,164,2
92,32.76,4.76,184,6
92,32.76,4.76,188,1
92,32.76,4.76,195,5
92,32.76,4.76,228,8
92,32.76,4.76,237,9
92,39.92,2.41,139,7
92,39.92,2.41,143,3
92,39.92,2.41,148,4
92,39.92,2.41,164,10
92,39.92,2.41,173,2
92,39.92,2.41,203,1
92,39.92,2.41,205,6
92,39.92,2.41,209,5
92,39.92,2.41,238,8
92,39.92,2.41,258,9
92,56.69,1.17,123,7
92,56.69,1.17,135,3
92,56.69,1.17,140,4
92,56.69,1.17,155,10
92,56.69,1.17,163,2
92,56.69,1.17,189,6
92,56.69,1.17,196,1
92,56.69,1.17,199,5
92,56.69,1.17,233,8
92,56.69,1.17,239,9
92.3,17.53,4.96,133,7
92.3,17.53,4.96,152,3
92.3,17.53,4.96,154,4
92.3,17.53,4.96,175,2
92.3,17.53,4.96,175,10
92.3,17.53,4.96,206,6
92.3,17.53,4.96,209,1
92.3,17.53,4.96,215,5
92.3,17.53,4.96,241,8
92.3,17.53,4.96,257,9
92.3,56.08,1.42,123,7
92.3,56.08,1.42,142,3
92.3,56.08,1.42,143,4
92.3,56.08,1.42,158,10
92.3,56.08,1.42,163,2
92.3,56.08,1.42,190,6
92.3,56.08,1.42,198,1
92.3,56.08,1.42,204,5
92.3,56.08,1.42,228,8
92.3,56.08,1.42,246,9
92.4,13.17,2.29,159,7
92.4,13.17,2.29,175,4
92.4,13.17,2.29,177,3
92.4,13.17,2.29,196,10
92.4,13.17,2.29,203,2
92.4,13.17,2.29,234,6
92.4,13.17,2.29,242,1
92.4,13.17,2.29,254,5
92.4,13.17,2.29,288,8
92.4,13.17,2.29,303,9
92.4,18.67,3.41,149,7
92.4,18.67,3.41,156,3
92.4,18.67,3.41,167,4
92.4,18.67,3.41,183,2
92.4,18.67,3.41,184,10
92.4,18.67,3.41,221,6
92.4,18.67,3.41,222,1
92.4,18.67,3.41,233,5
92.4,18.67,3.41,264,8
92.4,18.67,3.41,275,9
92.7,11.59,4.54,143,7
92.7,11.59,4.54,155,3
92.7,11.59,4.54,161,4
92.7,11.59,4.54,181,2
92.7,11.59,4.54,182,10
92.7,11.59,4.54,210,6
92.7,11.59,4.54,217,1
92.7,11.59,4.54,224,5
92.7,11.59,4.54,262,8
92.7,11.59,4.54,274,9
92.9,51.28,3.54,116,7
92.9,51.28,3.54,136,3
92.9,51.28,3.54,139,4
92.9,51.28,3.54,151,10
92.9,51.28,3.54,156,2
92.9,51.28,3.54,181,6
92.9,51.28,3.54,182,1
92.9,51.28,3.54,194,5
92.9,51.28,3.54,218,8
92.9,51.28,3.54,226,9
93,19.27,4.61,135,7
93,19.27,4.61,148,3
93,19.27,4.61,160,4
93,19.27,4.61,170,10
93,19.27,4.61,174,2
93,19.27,4.61,206,6
93,19.27,4.61,210,1
93,19.27,4.61,214,5
93,19.27,4.61,247,8
93,19.27,4.61,262,9
93,59.48,0.71,123,7
93,59.48,0.71,137,3
93,59.48,0.71,142,4
93,59.48,0.71,156,10
93,59.48,0.71,165,2
93,59.48,0.71,184,6
93,59.48,0.71,191,1
93,59.48,0.71,204,5
93,59.48,0.71,226,8
93,59.48,0.71,247,9
93.1,19.86,1.54,154,7
93.1,19.86,1.54,170,3
93.1,19.86,1.54,178,4
93.1,19.86,1.54,194,10
93.1,19.86,1.54,204,2
93.1,19.86,1.54,236,6
93.1,19.86,1.54,241,1
93.1,19.86,1.54,255,5
93.1,19.86,1.54,280,8
93.1,19.86,1.54,308,9
93.1,41.28,2.95,129,7
93.1,41.28,2.95,146,3
93.1,41.28,2.95,152,4
93.1,41.28,2.95,168,10
93.1,41.28,2.95,169,2
93.1,41.28,2.95,197,6
93.1,41.28,2.95,198,1
93.1,41.28,2.95,205,5
93.1,41.28,2.95,239,8
93.1,41.28,2.95,247,9
93.2,32.9,0.16,153,7
93.2,32.9,0.16,166,3
93.2,32.9,0.16,181,4
93.2,32.9,0.16,195,2
93.2,32.9,0.16,196,10
93.2,32.9,0.16,225,6
93.2,32.9,0.16,238,1
93.2,32.9,0.16,245,5
93.2,32.9,0.16,283,8
93.2,32.9,0.16,297,9
93.5,4.7,4.5,146,7
93.5,4.7,4.5,163,3
93.5,4.7,4.5,167,4
93.5,4.7,4.5,189,10
93.5,4.7,4.5,190,2
93.5,4.7,4.5,221,6
93.5,4.7,4.5,232,1
93.5,4.7,4.5,241,5
93.5,4.7,4.5,271,8
93.5,4.7,4.5,286,9
93.6,0.82,3.99,161,7
93.6,0.82,3.99,169,3
93.6,0.82,3.99,181,4
93.6,0.82,3.99,198,10
93.6,0.82,3.99,201,2
93.6,0.82,3.99,231,6
93.6,0.82,3.99,238,1
93.6,0.82,3.99,245,5
93.6,0.82,3.99,284,8
93.6,0.82,3.99,299,9
93.6,31.26,4.8,128,7
93.6,31.26,4.8,140,3
93.6,31.26,4.8,141,4
93.6,31.26,4.8,162,10
93.6,31.26,4.8,165,2
93.6,31.26,4.8,187,6
93.6,31.26,4.8,200,1
93.6,31.26,4.8,202,5
93.6,31.26,4.8,230,8
93.6,31.26,4.8,245,9
94.1,4.66,1.78,171,7
94.1,4.66,1.78,188,3
